timestamp,uav_id,target_id,Q_i_t,D_i_t,Psi_i_t,C_i_t,beta_Psi_i_t,gamma_F_t,up,down,P_star,N_ij,h_ij,correction_term,P_ij_trans_opt
118.0,2,3,4668483.152464742,5668483.152464742,5.404727256037194,5574217135082216.0,5404727256037194.0,169489879045022.34,113369663049294.84,3863752891011173.5,0.02934185136762852,8e-13,1.9096421530491384e-08,4.189266553016934e-05,0.02929995870209835
118.0,2,6,4668483.152464742,5668483.152464742,5.404727256037194,5574217135082216.0,5404727256037194.0,169489879045022.34,113369663049294.84,3863752891011173.5,0.02934185136762852,8e-13,3.000753965432197e-09,0.00026659966435628,0.02907525170327224
168.0,2,3,3301376.0,4301376.0,5.434027214739293,5434027214739293.0,5434027214739293.0,0.0,86027520000000.0,3766580642982553.5,0.022839686217863482,6.000761149654907e-11,7.668273115379052e-09,0.007825440042843704,0.015014246175019778
168.0,2,7,3301376.0,4301376.0,5.434027214739293,5434027214739293.0,5434027214739293.0,0.0,86027520000000.0,3766580642982553.5,0.022839686217863482,1.7515858856124003e-11,2.1371695775503002e-09,0.00819582079031899,0.014643865427544492
168.0,2,1,3301376.0,4301376.0,5.434027214739293,5434027214739293.0,5434027214739293.0,0.0,86027520000000.0,3766580642982553.5,0.022839686217863482,2.344856313854989e-11,3.1286310278611066e-09,0.007494831742617006,0.015344854475246476
168.0,2,8,3301376.0,4301376.0,5.434027214739293,5434027214739293.0,5434027214739293.0,0.0,86027520000000.0,3766580642982553.5,0.022839686217863482,1.8517130173372945e-11,1.8592564509872018e-09,0.00995942768601985,0.012880258531843632
168.0,2,6,3301376.0,4301376.0,5.434027214739293,5434027214739293.0,5434027214739293.0,0.0,86027520000000.0,3766580642982553.5,0.022839686217863482,1.2484587481371465e-11,1.7756275422902038e-09,0.007031084607568572,0.01580860161029491
170.0,2,3,5128192.0,6128192.0,5.449835816349589,5457311084626551.0,5449835816349589.0,7475268276961.578,122563840000000.0,3782719791747431.0,0.032400983088250776,9.196550791218609e-11,5.6280747747097525e-09,0.016340491481286135,0.01606049160696464
170.0,2,7,5128192.0,6128192.0,5.449835816349589,5457311084626551.0,5449835816349589.0,7475268276961.578,122563840000000.0,3782719791747431.0,0.032400983088250776,7.425271578509848e-11,1.7572308324552302e-09,0.04225552751163115,0.0
170.0,2,1,5128192.0,6128192.0,5.449835816349589,5457311084626551.0,5449835816349589.0,7475268276961.578,122563840000000.0,3782719791747431.0,0.032400983088250776,9.275146624470441e-11,3.343546379866959e-09,0.02774044553507735,0.0046605375531734265
170.0,2,8,5128192.0,6128192.0,5.449835816349589,5457311084626551.0,5449835816349589.0,7475268276961.578,122563840000000.0,3782719791747431.0,0.032400983088250776,4.337782944277506e-11,1.8012149947886753e-09,0.02408253849111682,0.008318444597133955
170.0,2,4,5128192.0,6128192.0,5.449835816349589,5457311084626551.0,5449835816349589.0,7475268276961.578,122563840000000.0,3782719791747431.0,0.032400983088250776,5.90470989295516e-10,3.6726376395047943e-09,0.16077572776146057,0.0
172.0,2,1,2499718.020444014,3499718.020444014,5.458154260946722,5465614640487484.0,5458154260946722.0,7460379540762.199,69994360408880.28,3788475378081058.5,0.01847560124419599,2.389544029443829e-11,3.5031139480477007e-09,0.0068211998378629145,0.011654401406333077
172.0,2,6,2499718.020444014,3499718.020444014,5.458154260946722,5465614640487484.0,5458154260946722.0,7460379540762.199,69994360408880.28,3788475378081058.5,0.01847560124419599,2.5451865850008943e-11,1.6878816418492895e-09,0.015079176891883948,0.0033964243523120427
176.0,2,3,3047424.0,4047424.0,5.461550685299034,5461550685299034.0,5461550685299034.0,0.0,80948480000000.0,3785658459000262.5,0.021382932685738723,8e-13,2.6434127833287895e-09,0.0003026390751551781,0.021080293610583545
176.0,2,1,3047424.0,4047424.0,5.461550685299034,5461550685299034.0,5461550685299034.0,0.0,80948480000000.0,3785658459000262.5,0.021382932685738723,8e-13,2.42726392207359e-09,0.00032958921060243304,0.02105334347513629
176.0,2,4,3047424.0,4047424.0,5.461550685299034,5461550685299034.0,5461550685299034.0,0.0,80948480000000.0,3785658459000262.5,0.021382932685738723,8e-13,4.484201046477199e-09,0.00017840413302353653,0.021204528552715186
176.0,2,6,3047424.0,4047424.0,5.461550685299034,5461550685299034.0,5461550685299034.0,0.0,80948480000000.0,3785658459000262.5,0.021382932685738723,8e-13,1.6245764459385822e-09,0.000492436045099625,0.0208904966406391
181.0,2,6,3506176.0,4506176.0,5.482441181939674,5482498345246980.0,5482441181939674.0,57163307305.76834,90123520000000.0,3800178270432509.5,0.023715603212936316,4.3013560507139156e-11,3.0037991829227087e-09,0.014319719091636075,0.00939588412130024
183.0,2,6,3112960.0,4112960.0,5.491837066060974,5492956780156247.0,5491837066060974.0,1119714095272.676,82259200000000.0,3807427505102938.0,0.021604928758262996,4.152437511998079e-11,3.89460789888132e-09,0.010662016870018718,0.010942911888244278
186.0,2,3,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.064329648756583e-10,1.933420406897311e-09,0.05504905425429868,0.0008811965535107102
186.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8.590076794205346e-12,1.021156793072139e-08,0.0008412103657815559,0.05508904044202784
187.0,2,3,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8e-13,1.7440126503733119e-09,0.0004587122689899969,0.05547153853881939
187.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8e-13,1.3327685466807385e-08,6.0025426169637695e-05,0.05587022538163975
188.0,2,3,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,9.154240137955928e-11,1.7890224037447784e-09,0.05116895193036314,0.004761298877446252
188.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.5812031177083405e-11,1.7080549279897373e-08,0.0009257331785982476,0.055004517629211144
189.0,2,3,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8e-13,1.7276537611194437e-09,0.00046305574531417407,0.055467195062495214
189.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8e-13,9.469463513666067e-09,8.448208273314135e-05,0.055845768725076246
189.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8e-13,2.121769104777324e-09,0.00037704385373448006,0.05555320695407491
190.0,2,3,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.0440763912781373e-10,1.6484842382779847e-09,0.06333553982710717,0.0
190.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.910950148921968e-11,1.0389275382232261e-08,0.0018393488271473437,0.05409090198066205
190.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,2.2150999626068097e-11,2.0261474964005286e-09,0.01093257014379238,0.044997680664017006
191.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.2302957842857633e-10,1.0838975239036464e-08,0.011350665142723686,0.0445795856650857
191.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,9.739214235565486e-11,1.9695642763028555e-09,0.04944857272618357,0.006481678081625822
192.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.0038492281460949e-10,6.221704744659952e-09,0.016134633020117067,0.03979561778769232
192.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,6.77627940970172e-11,1.886025254550908e-09,0.03592889010022964,0.020001360707579748
193.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,4.650101016213329e-12,6.656364107556879e-09,0.0006985947494870559,0.05523165605832234
193.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,4.306020872310162e-12,1.8675430419659087e-09,0.0023057143934831817,0.053624536414326206
194.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,2.684313217070165e-11,6.284838234761773e-09,0.0042710935696373,0.05165915723817209
194.0,2,0,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,4.479032411423168e-11,1.7017072483619084e-09,0.026320816437344078,0.02960943437046531
195.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,3.488849924921079e-11,6.319773364429308e-09,0.005520530126219378,0.05040972068159001
196.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,3.478478363587516e-11,6.395955197791143e-09,0.00543855961465899,0.0504916911931504
197.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,3.1356682670262556e-11,7.201418904344059e-09,0.004354236725674644,0.05157601408213475
198.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,4.007438911348091e-11,8.526386798887016e-09,0.004700043530597508,0.05123020727721188
199.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.3486141759039552e-11,1.0889384780867924e-08,0.001238466821627425,0.05469178398618196
200.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,2.0964008598212703e-11,1.1631751580526345e-08,0.0018023088313982086,0.05412794197641118
201.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,7.707379139955537e-12,1.2910409505755295e-08,0.0005969895173750829,0.05533326129043431
202.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.4161386465338358e-11,1.5149718762230443e-08,0.0009347623337169742,0.05499548847409241
203.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,3.585350031448585e-11,1.8145293367756892e-08,0.001975911857021578,0.053954338950787814
204.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,2.1266400041198785e-11,2.6370147623923325e-07,8.064573753810025e-05,0.05584960507027129
205.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,8.089252497485188e-12,4.25876856948253e-07,1.899434628932675e-05,0.055911256461520065
206.0,2,6,9666560.0,10666560.0,5.502779977949219,5502779977949219.0,5502779977949219.0,0.0,213331200000000.0,3814236426957219.0,0.05593025080780939,1.5152907977947813e-11,4.374396443634341e-07,3.4639997021757036e-05,0.05589561081078763
233.0,2,3,6668288.0,7668288.0,5.558675588760007,5558675588760007.0,5558675588760007.0,0.0,153365760000000.0,3852980311996392.5,0.0398044494342445,5.137744593253837e-11,2.873461666389098e-09,0.01787998306485196,0.02192446636939254
233.0,2,1,6668288.0,7668288.0,5.558675588760007,5558675588760007.0,5558675588760007.0,0.0,153365760000000.0,3852980311996392.5,0.0398044494342445,2.702541846746276e-12,1.665372597488149e-09,0.0016227851057609992,0.0381816643284835
233.0,2,0,6668288.0,7668288.0,5.558675588760007,5558675588760007.0,5558675588760007.0,0.0,153365760000000.0,3852980311996392.5,0.0398044494342445,6.895797957050845e-11,7.309735611579842e-09,0.00943371733736409,0.03037073209688041
271.0,2,6,18112512.0,19112512.0,5.596857253088491,5596857253088491.0,5596857253088491.0,0.0,382250240000000.0,3879445824974767.5,0.0985321763070338,5.070490694125901e-11,1.8400141801270524e-09,0.02755680227299001,0.07097537403404379
271.0,2,3,18112512.0,19112512.0,5.596857253088491,5596857253088491.0,5596857253088491.0,0.0,382250240000000.0,3879445824974767.5,0.0985321763070338,2.858773605622748e-11,2.4163387785400505e-09,0.01183101322965158,0.08670116307738222
271.0,2,7,18112512.0,19112512.0,5.596857253088491,5596857253088491.0,5596857253088491.0,0.0,382250240000000.0,3879445824974767.5,0.0985321763070338,4.880867387388769e-11,2.378778147648355e-09,0.020518379959955337,0.07801379634707846
273.0,2,7,1259871.4642310543,2259871.4642310543,5.67487104943557,5744551512449315.0,5674871049435570.0,69680463013745.125,45197429284621.086,3981819684435612.0,0.011350948276561003,7.449531241154156e-12,2.8283961577168634e-09,0.0026338358651878395,0.008717112411373164
275.0,2,6,5252768.535768946,6252768.535768946,5.683588161846943,5753652403938728.0,5683588161846943.0,70064242091784.95,125055370715378.9,3988127941712080.5,0.031356910445980664,3.3167919186156604e-11,2.1560230208264055e-09,0.01538384278171729,0.015973067664263374
275.0,2,3,5252768.535768946,6252768.535768946,5.683588161846943,5753652403938728.0,5683588161846943.0,70064242091784.95,125055370715378.9,3988127941712080.5,0.031356910445980664,2.3980007053251844e-11,4.447072818854675e-09,0.005392312658246014,0.02596459778773465
275.0,2,7,5252768.535768946,6252768.535768946,5.683588161846943,5753652403938728.0,5683588161846943.0,70064242091784.95,125055370715378.9,3988127941712080.5,0.031356910445980664,4.050566288722131e-11,2.5901364574144785e-09,0.01563842814971023,0.015718482296270434
277.0,2,3,3022848.0,4022848.0,5.699306644143213,5776756035197935.0,5699306644143213.0,77449391054722.05,80456960000000.0,4004142158580096.5,0.020093432454089177,1.968131160740985e-11,4.579104676490631e-09,0.004298069818856678,0.0157953626352325
277.0,2,7,3022848.0,4022848.0,5.699306644143213,5776756035197935.0,5699306644143213.0,77449391054722.05,80456960000000.0,4004142158580096.5,0.020093432454089177,1.9898959823700622e-11,2.231565091330047e-09,0.0089170420800231,0.011176390374066078
279.0,2,6,3170304.0,4170304.0,5.71048303451728,5790775482612735.0,5710483034517280.0,80292448095454.8,83406080000000.0,4013859699028673.5,0.020779520524891217,3.602521063476483e-11,2.2025176378912215e-09,0.016356377817367585,0.004423142707523631
279.0,2,3,3170304.0,4170304.0,5.71048303451728,5790775482612735.0,5710483034517280.0,80292448095454.8,83406080000000.0,4013859699028673.5,0.020779520524891217,9.97385177030092e-12,4.482347979957131e-09,0.002225139996916596,0.01855438052797462
279.0,2,7,3170304.0,4170304.0,5.71048303451728,5790775482612735.0,5710483034517280.0,80292448095454.8,83406080000000.0,4013859699028673.5,0.020779520524891217,1.5235455231857182e-11,1.7533545028016768e-09,0.008689318222591336,0.01209020230229988
