timestamp,uav_id,target_id,Q_i_t,D_i_t,Psi_i_t,C_i_t,beta_Psi_i_t,gamma_F_t,up,down,P_star,N_ij,h_ij,correction_term,P_ij_trans_opt
0.0,5,4,1531904,2531904.0,5.0,5000000000000000.0,5000000000000000.0,0.0,50638080000000.0,3465735902799726.5,0.01461106137922772,8e-13,2.6980597446360977e-09,0.0002965093718144853,0.014314552007413234
0.0,5,9,1531904,2531904.0,5.0,5000000000000000.0,5000000000000000.0,0.0,50638080000000.0,3465735902799726.5,0.01461106137922772,8e-13,2.2656874665763834e-09,0.0003530937129686547,0.014257967666259065
2.0,5,4,3178496.0,4178496.0,5.014314552007413,5020295770681493.0,5014314552007413.0,5981218674079.902,83569920000000.0,3479803859024894.5,0.02401569840876544,2.6342280761100754e-11,3.5312813273902453e-09,0.007459694745014475,0.016556003663750964
2.0,5,9,3178496.0,4178496.0,5.014314552007413,5020295770681493.0,5014314552007413.0,5981218674079.902,83569920000000.0,3479803859024894.5,0.02401569840876544,6.7908251695864305e-12,2.007754500474287e-09,0.0033822985668727178,0.020633399841892722
4.0,5,4,3342336.0,4342336.0,5.034947951849306,5053229237031945.0,5034947951849306.0,18281285182639.293,86846720000000.0,3502631598371776.0,0.02479470579788389,2.4824454732570435e-11,4.766050225665325e-09,0.005208601159696135,0.019586104638187756
4.0,5,8,3342336.0,4342336.0,5.034947951849306,5053229237031945.0,5034947951849306.0,18281285182639.293,86846720000000.0,3502631598371776.0,0.02479470579788389,1.3783146060879065e-11,1.654607692055194e-09,0.008330159546012367,0.016464546251871524
6.0,5,4,3538944.0,4538944.0,5.054534056487494,5084068112974988.0,5054534056487494.0,29534056487493.715,90778880000000.0,3524007478283334.5,0.025760126946217925,8e-13,6.31183832751609e-09,0.0001267459587031003,0.025633380987514824
6.0,5,8,3538944.0,4538944.0,5.054534056487494,5084068112974988.0,5054534056487494.0,29534056487493.715,90778880000000.0,3524007478283334.5,0.025760126946217925,8e-13,1.6454409675613982e-09,0.0004861918572415444,0.02527393508897638
8.0,5,4,6823936.0,7823936.0,5.0801674374750085,5127001541616684.0,5080167437475009.0,46834104141675.21,156478720000000.0,3553766663298097.5,0.04403179353783989,8e-13,5.888628715595701e-09,0.00013585505873060823,0.04389593847910928
8.0,5,8,6823936.0,7823936.0,5.0801674374750085,5127001541616684.0,5080167437475009.0,46834104141675.21,156478720000000.0,3553766663298097.5,0.04403179353783989,8e-13,1.6471284625182706e-09,0.0004856937501868505,0.04354609978765304
10.0,5,4,10240000.0,11240000.0,5.124063375954117,5206460085241568.0,5124063375954117.0,82396709287451.16,224800000000000.0,3608843128783085.5,0.06229143023897615,8e-13,8.014244429497474e-09,9.982226110492656e-05,0.062191607977871224
10.0,5,8,10240000.0,11240000.0,5.124063375954117,5206460085241568.0,5124063375954117.0,82396709287451.16,224800000000000.0,3608843128783085.5,0.06229143023897615,8e-13,1.8630915846701216e-09,0.00042939381326315623,0.061862036425712995
12.0,5,4,3342336.0,4342336.0,5.185925412379831,5321850824759662.0,5185925412379831.0,135925412379830.8,86846720000000.0,3688825894542779.0,0.023543187584017012,8e-13,1.124491040837239e-08,7.114329691807599e-05,0.023472044287098936
12.0,5,8,3342336.0,4342336.0,5.185925412379831,5321850824759662.0,5185925412379831.0,135925412379830.8,86846720000000.0,3688825894542779.0,0.023543187584017012,8e-13,1.9113027208386076e-09,0.0004185626856895752,0.023124624898327437
14.0,5,4,3473408.0,4473408.0,5.209050037278159,5359766741222984.0,5209050037278159.0,150716703944824.9,89468160000000.0,3715107205137677.0,0.02408225525128135,8e-13,1.3148835399490832e-08,6.084189022785841e-05,0.02402141336105349
14.0,5,8,3473408.0,4473408.0,5.209050037278159,5359766741222984.0,5209050037278159.0,150716703944824.9,89468160000000.0,3715107205137677.0,0.02408225525128135,8e-13,1.96751252746132e-09,0.0004066047808255836,0.023675650470455768
14.0,5,3,3473408.0,4473408.0,5.209050037278159,5359766741222984.0,5209050037278159.0,150716703944824.9,89468160000000.0,3715107205137677.0,0.02408225525128135,8e-13,1.887245626213544e-09,0.000423898187330852,0.0236583570639505
16.0,5,4,3465216.0,4465216.0,5.232725687748614,5398784708830561.0,5232725687748614.0,166059021081947.3,89304320000000.0,3742152399376048.5,0.023864426263048574,8e-13,1.2688717804076789e-08,6.304813554470934e-05,0.023801378127503863
16.0,5,8,3465216.0,4465216.0,5.232725687748614,5398784708830561.0,5232725687748614.0,166059021081947.3,89304320000000.0,3742152399376048.5,0.023864426263048574,8e-13,1.7681129721843313e-09,0.00045245977637485346,0.02341196648667372
16.0,5,3,3465216.0,4465216.0,5.232725687748614,5398784708830561.0,5232725687748614.0,166059021081947.3,89304320000000.0,3742152399376048.5,0.023864426263048574,8e-13,2.361771264764567e-09,0.00033872882269983415,0.02352569744034874
18.0,5,4,3137536.0,4137536.0,5.256137654235287,5437275308470575.0,5256137654235287.0,181137654235287.7,82750720000000.0,3768832049994586.0,0.021956595279993673,8e-13,7.75672545917589e-09,0.00010313630464433063,0.021853458975349342
18.0,5,8,3137536.0,4137536.0,5.256137654235287,5437275308470575.0,5256137654235287.0,181137654235287.7,82750720000000.0,3768832049994586.0,0.021956595279993673,8e-13,1.7692758304237443e-09,0.0004521623967521213,0.021504432883241553
18.0,5,3,3137536.0,4137536.0,5.256137654235287,5437275308470575.0,5256137654235287.0,181137654235287.7,82750720000000.0,3768832049994586.0,0.021956595279993673,8e-13,2.8339661856843503e-09,0.00028228988900473237,0.02167430539098894
20.0,5,4,3497984.0,4497984.0,5.2776420871185294,5471950840903725.0,5277642087118529.0,194308753785195.88,89959680000000.0,3792867297535038.5,0.02371811954994161,8e-13,5.398254296850471e-09,0.0001481960567264769,0.02356992349321513
