timestamp,uav_id,target_id,Q_i_t,D_i_t,Psi_i_t,C_i_t,beta_Psi_i_t,gamma_F_t,up,down,P_star,N_ij,h_ij,correction_term,P_ij_trans_opt
27.0,3,4,19210240.0,20210240.0,5.3283145139022565,5552802913000722.0,5328314513902257.0,224488399098465.28,404204800000000.0,3848909683351501.5,0.10501800074665094,6.53941210942543e-11,2.4924062968234765e-09,0.026237343878322664,0.07878065686832827
27.0,3,5,19210240.0,20210240.0,5.3283145139022565,5552802913000722.0,5328314513902257.0,224488399098465.28,404204800000000.0,3848909683351501.5,0.10501800074665094,4.272236428166706e-11,1.7854881980072783e-09,0.02392755344412134,0.0810904473025296
27.0,3,2,19210240.0,20210240.0,5.3283145139022565,5552802913000722.0,5328314513902257.0,224488399098465.28,404204800000000.0,3848909683351501.5,0.10501800074665094,1.5638629046927161e-10,1.9624917722908078e-09,0.07968761585518527,0.025330384891465663
29.0,3,4,3366912.0,4366912.0,5.409404961204785,5706650474272447.0,5409404961204785.0,297245513067661.56,87338240000000.0,3955548686683021.0,0.022079930476911577,7.133475359313425e-12,2.4309512968585175e-09,0.00293443779335765,0.01914549268355393
29.0,3,2,3366912.0,4366912.0,5.409404961204785,5706650474272447.0,5409404961204785.0,297245513067661.56,87338240000000.0,3955548686683021.0,0.022079930476911577,8.630142637397107e-12,1.702619762834161e-09,0.00506874337170354,0.017011187105208037
30.0,3,1,5155535.28436072,6155535.28436072,5.409404961204785,5702483807605780.0,5409404961204785.0,293078846400994.94,123110705687214.39,3952660573430688.0,0.03114628827852051,9.363308100106121e-11,2.211075674759666e-09,0.04234729822679575,0.0
30.0,3,4,5155535.28436072,6155535.28436072,5.409404961204785,5702483807605780.0,5409404961204785.0,293078846400994.94,123110705687214.39,3952660573430688.0,0.03114628827852051,1.0950028776238352e-09,2.4203946592736943e-09,0.4524067483905376,0.0
30.0,3,2,5155535.28436072,6155535.28436072,5.409404961204785,5702483807605780.0,5409404961204785.0,293078846400994.94,123110705687214.39,3952660573430688.0,0.03114628827852051,7.45103676182009e-11,1.728054216931394e-09,0.04311807285220094,0.0
31.0,3,1,5155535.28436072,6155535.28436072,5.409404961204785,5698317140939113.0,5409404961204785.0,288912179734328.25,123110705687214.39,3949772460178354.5,0.03116906275701139,8e-13,2.008864970242525e-09,0.00039823483004107447,0.030770827926970314
31.0,3,4,5155535.28436072,6155535.28436072,5.409404961204785,5698317140939113.0,5409404961204785.0,288912179734328.25,123110705687214.39,3949772460178354.5,0.03116906275701139,8e-13,2.4335179562228904e-09,0.00032874218082273583,0.030840320576188653
31.0,3,2,5155535.28436072,6155535.28436072,5.409404961204785,5698317140939113.0,5409404961204785.0,288912179734328.25,123110705687214.39,3949772460178354.5,0.03116906275701139,8e-13,1.7221770208763876e-09,0.0004645283210159738,0.030704534435995415
31.0,3,7,5155535.28436072,6155535.28436072,5.409404961204785,5698317140939113.0,5409404961204785.0,288912179734328.25,123110705687214.39,3949772460178354.5,0.03116906275701139,8e-13,1.6614103204655328e-09,0.00048151861713236334,0.030687544139879026
34.0,3,1,6567216.71563928,7567216.71563928,5.440092505344664,5747192229218871.0,5440092505344664.0,307099723874207.3,151344334312785.6,3983650089819087.0,0.03799137246003921,9.638763656077809e-12,1.6153801423037357e-09,0.005966870214420066,0.032024502245619146
34.0,3,4,6567216.71563928,7567216.71563928,5.440092505344664,5747192229218871.0,5440092505344664.0,307099723874207.3,151344334312785.6,3983650089819087.0,0.03799137246003921,6.44149521788229e-11,5.8644029374675386e-09,0.010984059735608757,0.02700731272443045
34.0,3,2,6567216.71563928,7567216.71563928,5.440092505344664,5747192229218871.0,5440092505344664.0,307099723874207.3,151344334312785.6,3983650089819087.0,0.03799137246003921,1.9081609740654718e-11,1.6134559605460514e-09,0.011826545134951695,0.026164827325087514
34.0,3,7,6567216.71563928,7567216.71563928,5.440092505344664,5747192229218871.0,5440092505344664.0,307099723874207.3,151344334312785.6,3983650089819087.0,0.03799137246003921,1.815049769355385e-11,2.289763963839415e-09,0.007926798560983368,0.03006457389905584
34.0,3,8,6567216.71563928,7567216.71563928,5.440092505344664,5747192229218871.0,5440092505344664.0,307099723874207.3,151344334312785.6,3983650089819087.0,0.03799137246003921,2.5510504385474713e-11,1.7643591425428138e-09,0.014458793434033331,0.02353257902600588
51.0,3,4,28680192.0,29680192.0,5.4701570792437195,5736488043683650.0,5470157079243720.0,266330964439930.03,593603840000000.0,3976230513795158.0,0.14928808527084816,1.0760430546275981e-10,2.6083787086498277e-09,0.041253329168009854,0.1080347561028383
51.0,3,7,28680192.0,29680192.0,5.4701570792437195,5736488043683650.0,5470157079243720.0,266330964439930.03,593603840000000.0,3976230513795158.0,0.14928808527084816,7.643677021712931e-11,1.6831347944254551e-09,0.04541333853372172,0.10387474673712645
51.0,3,1,28680192.0,29680192.0,5.4701570792437195,5736488043683650.0,5470157079243720.0,266330964439930.03,593603840000000.0,3976230513795158.0,0.14928808527084816,8e-13,2.4642559326421193e-09,0.0003246416045521125,0.14896344366629605
51.0,3,6,28680192.0,29680192.0,5.4701570792437195,5736488043683650.0,5470157079243720.0,266330964439930.03,593603840000000.0,3976230513795158.0,0.14928808527084816,9.170580439078086e-11,2.0086617361272254e-09,0.045655175653215294,0.10363290961763287
53.0,3,4,3260416.0,4260416.0,5.5781918353465585,5944224222555993.0,5578191835346558.0,366032387209435.06,85208320000000.0,4120222260480819.5,0.02068051542201425,1.936988412329865e-11,2.392000914001572e-09,0.008097774549297653,0.012582740872716597
55.0,3,4,3440640.0,4440640.0,5.590774576219275,5961056370968093.0,5590774576219275.0,370281794748818.3,88812800000000.0,4131889416695433.0,0.02149447650780304,5.73208486926438e-12,2.21778733181614e-09,0.002584596271713028,0.018909880236090013
55.0,3,1,3440640.0,4440640.0,5.590774576219275,5961056370968093.0,5590774576219275.0,370281794748818.3,88812800000000.0,4131889416695433.0,0.02149447650780304,1.827708020658099e-11,3.2475399892812697e-09,0.005627976950832247,0.015866499556970795
55.0,3,6,3440640.0,4440640.0,5.590774576219275,5961056370968093.0,5590774576219275.0,370281794748818.3,88812800000000.0,4131889416695433.0,0.02149447650780304,2.359265805246825e-11,4.848290921224618e-09,0.0048661803583579175,0.016628296149445124
57.0,3,4,2235619.7736046836,3235619.7736046836,5.609684456455364,5990542798106939.0,5609684456455364.0,380858341651575.06,64712395472093.67,4152327850531510.5,0.015584606466902726,4.898675385916159e-12,2.097803496848951e-09,0.0023351450187180617,0.013249461448184664
60.0,3,4,6103836.226395316,7103836.226395316,5.6229339179035485,6004541721003308.0,5622933917903548.0,381607803099759.75,142076724527906.34,4162031164468004.5,0.034136391322785,9.227778273343484e-11,1.7050300927363844e-09,0.05412091148804255,0.0
60.0,3,1,6103836.226395316,7103836.226395316,5.6229339179035485,6004541721003308.0,5622933917903548.0,381607803099759.75,142076724527906.34,4162031164468004.5,0.034136391322785,9.350550662461272e-12,4.691323615904873e-09,0.001993158312669018,0.032143233010115985
60.0,3,6,6103836.226395316,7103836.226395316,5.6229339179035485,6004541721003308.0,5622933917903548.0,381607803099759.75,142076724527906.34,4162031164468004.5,0.034136391322785,4.259939900851035e-11,3.773689684797008e-09,0.011288527294687144,0.02284786402809786
62.0,3,1,3235840.0,4235840.0,5.645781781931646,6041904115726170.0,5645781781931646.0,396122333794524.3,84716800000000.0,4187928803029124.0,0.02022880616755577,4.2479363668869597e-11,4.876152601382701e-09,0.00871165591840255,0.01151715024915322
62.0,3,6,3235840.0,4235840.0,5.645781781931646,6041904115726170.0,5645781781931646.0,396122333794524.3,84716800000000.0,4187928803029124.0,0.02022880616755577,2.6353409828889004e-11,2.1970022847402677e-09,0.011995167238528628,0.008233638929027141
64.0,3,1,4935286.1658242,5935286.1658242,5.654015420860674,6050038060250892.0,5654015420860674.0,396022639390218.1,118705723316484.0,4193566823743266.0,0.02830662495811257,2.021146092745709e-11,6.004341399139363e-09,0.0033661411941622965,0.024940483763950274
64.0,3,6,4935286.1658242,5935286.1658242,5.654015420860674,6050038060250892.0,5654015420860674.0,396022639390218.1,118705723316484.0,4193566823743266.0,0.02830662495811257,4.1648863167267606e-11,1.7923103651800603e-09,0.023237528486358693,0.005069096471753878
64.0,3,2,4935286.1658242,5935286.1658242,5.654015420860674,6050038060250892.0,5654015420860674.0,396022639390218.1,118705723316484.0,4193566823743266.0,0.02830662495811257,5.06604181833606e-11,1.8017387891420909e-09,0.02811751541824932,0.00018910953986325113
65.0,3,1,3367592.0107557373,4367592.010755737,5.659084517332428,6056009586527733.0,5659084517332428.0,396925069195305.4,87351840215114.75,4197705970345698.0,0.02080942324979493,1.1406907166143788e-10,6.793386331629966e-09,0.01679119456674103,0.004018228683053897
66.0,3,1,6570664.010755737,7570664.010755737,5.659084517332428,6051842919861067.0,5659084517332428.0,392758402528638.7,151413280215114.75,4194817857093365.5,0.03609531697760785,4.032489210393001e-11,7.398120426743852e-09,0.005450694200402234,0.030644622777205616
66.0,3,2,6570664.010755737,7570664.010755737,5.659084517332428,6051842919861067.0,5659084517332428.0,392758402528638.7,151413280215114.75,4194817857093365.5,0.03609531697760785,6.142087386826896e-11,1.775509571705077e-09,0.03459337806288737,0.0015019389147204812
67.0,3,1,2610982.7277848627,3610982.7277848627,5.660586456247149,6050680131023842.0,5660586456247149.0,390093674776692.5,72219654555697.25,4194011873289256.5,0.017219706748006228,1.9737221807835013e-11,8.288283130070673e-09,0.0023813402001467,0.014838366547859527
67.0,3,2,2610982.7277848627,3610982.7277848627,5.660586456247149,6050680131023842.0,5660586456247149.0,390093674776692.5,72219654555697.25,4194011873289256.5,0.017219706748006228,2.737553770867386e-11,2.3597277558058473e-09,0.01160114239505782,0.005618564352948408
68.0,3,1,2610982.7277848627,3610982.7277848627,5.666205020600097,6057750593063071.0,5666205020600097.0,391545572462974.25,72219654555697.25,4198912744117004.0,0.017199608316910725,1.0053344028749914e-10,9.566738539425314e-09,0.010508643031602942,0.006690965285307783
69.0,3,1,7370534.727784863,8370534.727784863,5.666205020600097,6053583926396405.0,5666205020600097.0,387378905796307.56,167410694555697.25,4196024630864671.5,0.03989745277572383,1.0539504021373497e-11,1.5138484662086984e-08,0.0006962060111451423,0.03920124676457869
69.0,3,2,7370534.727784863,8370534.727784863,5.666205020600097,6053583926396405.0,5666205020600097.0,387378905796307.56,167410694555697.25,4196024630864671.5,0.03989745277572383,5.855863522326951e-11,2.0461674824275614e-09,0.028618691151222814,0.011278761624501019
69.0,3,0,7370534.727784863,8370534.727784863,5.666205020600097,6053583926396405.0,5666205020600097.0,387378905796307.56,167410694555697.25,4196024630864671.5,0.03989745277572383,1.4734385051360063e-11,1.7310768484349888e-09,0.008511687430099333,0.0313857653456245
71.0,3,1,2990080.0,3990080.0,5.6774837822245985,6067808116312073.0,5677483782224598.0,390324334087475.25,79801600000000.0,4205884088000466.0,0.018973799165715656,5.2102541502944256e-11,2.494287032188011e-08,0.002088875130671687,0.01688492403504397
71.0,3,2,2990080.0,3990080.0,5.6774837822245985,6067808116312073.0,5677483782224598.0,390324334087475.25,79801600000000.0,4205884088000466.0,0.018973799165715656,1.2528726254300479e-11,2.060528002644144e-09,0.0060803474828894175,0.012893451682826238
73.0,3,1,3268608.0,4268608.0,5.690377233907425,6085261686344393.0,5690377233907425.0,394884452436968.2,85372160000000.0,4217981980859074.0,0.020240048532073694,6.056205298531815e-11,4.4449689843902937e-08,0.0013624853896168482,0.018877563142456845
74.0,3,1,3268608.0,4268608.0,5.690377233907425,6081095019677726.0,5690377233907425.0,390717785770301.5,85372160000000.0,4215093867606741.0,0.020253916681687772,2.432728567145667e-12,2.000957480739532e-08,0.0001215782239533924,0.02013233845773438
74.0,3,2,3268608.0,4268608.0,5.690377233907425,6081095019677726.0,5690377233907425.0,390717785770301.5,85372160000000.0,4215093867606741.0,0.020253916681687772,2.6363632334568806e-12,1.6451644522822795e-09,0.0016024922188171192,0.018651424462870655
74.0,3,0,3268608.0,4268608.0,5.690377233907425,6081095019677726.0,5690377233907425.0,390717785770301.5,85372160000000.0,4215093867606741.0,0.020253916681687772,1.66878383573122e-12,1.9560612962778725e-09,0.0008531347350447025,0.01940078194664307
76.0,3,1,8044544.0,9044544.0,5.709028658370295,6110064535270134.0,5709028658370295.0,401035876899838.9,180890880000000.0,4235174005661806.0,0.04271155795681014,8e-13,1.614536750489577e-08,4.95498166738797e-05,0.042662008140136265
76.0,3,2,8044544.0,9044544.0,5.709028658370295,6110064535270134.0,5709028658370295.0,401035876899838.9,180890880000000.0,4235174005661806.0,0.04271155795681014,3.4653749489651367e-12,1.7166537195279517e-09,0.0020186802437465673,0.040692877713063576
76.0,3,0,8044544.0,9044544.0,5.709028658370295,6110064535270134.0,5709028658370295.0,401035876899838.9,180890880000000.0,4235174005661806.0,0.04271155795681014,6.558160797055951e-12,1.9786199783388334e-09,0.0033145125738404343,0.03939704538296971
78.0,3,1,7752188.710787124,8752188.710787125,5.749721536083358,6183116957362927.0,5749721536083358.0,433395421279569.1,175043774215742.5,4285810086068500.5,0.04084263434461122,1.5180997133470374e-11,7.0800023993654874e-09,0.0021442079080129833,0.03869842643659823
78.0,3,2,7752188.710787124,8752188.710787125,5.749721536083358,6183116957362927.0,5749721536083358.0,433395421279569.1,175043774215742.5,4285810086068500.5,0.04084263434461122,8e-13,1.6918156209302432e-09,0.00047286476735574815,0.04036976957725547
78.0,3,0,7752188.710787124,8752188.710787125,5.749721536083358,6183116957362927.0,5749721536083358.0,433395421279569.1,175043774215742.5,4285810086068500.5,0.04084263434461122,4.44735026050506e-12,1.8322441171927283e-09,0.002427269499066022,0.0384153648455452
80.0,3,1,7524459.949206539,8524459.949206538,5.790091305660614,6255523163184105.0,5790091305660614.0,465431857523491.3,170489198984130.78,4335998243488493.0,0.03931948063866489,1.2759293453518704e-10,5.1390468844722e-09,0.024828132025943042,0.014491348612721847
80.0,3,2,7524459.949206539,8524459.949206538,5.790091305660614,6255523163184105.0,5790091305660614.0,465431857523491.3,170489198984130.78,4335998243488493.0,0.03931948063866489,4.979278808398453e-09,2.0160399552038284e-09,2.469831411597709,0.0
80.0,3,0,7524459.949206539,8524459.949206538,5.790091305660614,6255523163184105.0,5790091305660614.0,465431857523491.3,170489198984130.78,4335998243488493.0,0.03931948063866489,2.666504078179847e-11,1.669615449019664e-09,0.015970767877989622,0.023348712760675266
80.0,3,7,7524459.949206539,8524459.949206538,5.790091305660614,6255523163184105.0,5790091305660614.0,465431857523491.3,170489198984130.78,4335998243488493.0,0.03931948063866489,8e-13,1.6188112790515376e-09,0.0004941897862663278,0.03882529085239856
82.0,3,1,7152549.346224877,8152549.346224877,5.828916596513013,6324840411555570.0,5828916596513013.0,495923815042556.56,163050986924497.53,4384045298761347.5,0.03719190286892459,8.877842235857524e-12,4.681955765096361e-09,0.0018961824248834626,0.035295720444041126
82.0,3,2,7152549.346224877,8152549.346224877,5.828916596513013,6324840411555570.0,5828916596513013.0,495923815042556.56,163050986924497.53,4384045298761347.5,0.03719190286892459,1.0978161639734586e-11,1.7573681087347809e-09,0.006246933459853397,0.030944969409071193
82.0,3,0,7152549.346224877,8152549.346224877,5.828916596513013,6324840411555570.0,5828916596513013.0,495923815042556.56,163050986924497.53,4384045298761347.5,0.03719190286892459,4.262170481485528e-12,1.641645772160136e-09,0.0025962790230179876,0.0345956238459066
82.0,3,7,7152549.346224877,8152549.346224877,5.828916596513013,6324840411555570.0,5828916596513013.0,495923815042556.56,163050986924497.53,4384045298761347.5,0.03719190286892459,1.2353506783345327e-11,1.6252323393774478e-09,0.007601071233961165,0.029590831634963427
83.0,3,1,7152549.346224877,8152549.346224877,5.864212316957055,6391265185776986.0,5864212316957055.0,527052868819930.94,163050986924497.53,4430087443732253.0,0.03680536535575257,1.8089581923448085e-10,5.263238433043346e-09,0.034369679720149406,0.0024356856356031673
84.0,3,2,6144683.079751609,7144683.079751609,5.866648002592658,6391969890381525.0,5866648002592658.0,525321887788867.44,142893661595032.2,4430575907742016.5,0.03225171277290135,3.70902664394508e-11,1.7215954875851168e-09,0.021544123870513476,0.010707588902387873
86.0,3,2,1389018.4652818711,2389018.465281871,5.877355591495046,6405051734852968.0,5877355591495046.0,527696143357922.06,47780369305637.42,4439643551353921.0,0.010762208441501175,1.1641631617908783e-11,1.7778238072400757e-09,0.0065482482406293415,0.004213960200871833
